date,stock_type,close_percentage,open_percentage
2021-11-19,ndx_composite,50.71358876052703,50.69301019299984
2021-11-18,ndx_composite,50.11542072118341,50.047010232032655
2021-11-17,ndx_composite,49.43832493150593,50.04917515429715
2021-11-16,ndx_composite,49.9291142000725,48.797015306069206
2021-11-15,ndx_composite,48.802704936772216,49.30896438122657
2021-11-12,ndx_composite,48.869442011465146,47.97319817063151
2021-11-11,ndx_composite,47.39886156046468,47.96812528074902
2021-11-10,ndx_composite,46.63325046652822,47.984655746514385
2021-11-09,ndx_composite,49.1095341601407,50.52364171940052
2021-11-08,ndx_composite,50.00889438110907,50.25676918330394
2021-11-05,ndx_composite,49.90780343250471,50.3304132338946
2021-11-04,ndx_composite,49.61420979983209,48.88550191693088
2021-11-03,ndx_composite,48.40596718907149,47.08925857535685
2021-11-02,ndx_composite,46.88563411598158,46.38907134398122
2021-11-01,ndx_composite,46.38180174107138,45.987771812698355
2021-10-29,ndx_composite,45.46639199149604,43.940259887451106
2021-10-28,ndx_composite,44.994567014584426,43.76601116535724
2021-10-27,ndx_composite,43.00212482101533,43.49603802025473
2021-10-26,ndx_composite,43.00090575345124,43.88587080225529
2021-10-25,ndx_composite,42.916432620588985,42.45823299641043
2021-10-22,ndx_composite,41.63516511296276,42.38815739819643
2021-10-21,ndx_composite,42.81309602120866,41.88785854030988
2021-10-20,ndx_composite,41.930628593628434,42.40638494285557
2021-10-19,ndx_composite,42.00017960623247,41.59036519692984
2021-10-18,ndx_composite,40.993257296056356,39.39800529474854
2021-10-15,ndx_composite,39.82499643502939,39.88177368686973
2021-10-14,ndx_composite,39.1312828296098,38.249734195018256
2021-10-13,ndx_composite,36.76800578259658,36.55579260384122
2021-10-12,ndx_composite,35.77573061503265,36.57382750711242
2021-10-11,ndx_composite,35.96607930754029,36.58312933413023
2021-10-08,ndx_composite,36.84215808781095,38.03574630661166
2021-10-07,ndx_composite,37.54121542548517,37.444704181604685
2021-10-06,ndx_composite,36.11353148726633,34.22882223848513
2021-10-05,ndx_composite,35.4745384334079,34.4487269695214
2021-10-04,ndx_composite,33.80056618355615,36.142008075939785
2021-10-01,ndx_composite,36.72164455147491,36.15900638507587
2021-09-30,ndx_composite,35.61298051226548,36.98253914513137
2021-09-29,ndx_composite,36.21236761917319,37.28576586315256
2021-09-28,ndx_composite,36.53373399409545,38.904558966233104
2021-09-27,ndx_composite,40.50669351731721,40.47299927986521
2021-09-24,ndx_composite,41.2362642077799,40.54279967609644
2021-09-23,ndx_composite,41.27887657699393,40.52767274044323
2021-09-22,ndx_composite,39.82039514241906,39.03024371176656
2021-09-21,ndx_composite,38.40829327080892,39.05626864593768
2021-09-20,ndx_composite,38.10325140213966,38.63148521212466
2021-09-17,ndx_composite,41.20125038751797,42.437849702886204
2021-09-16,ndx_composite,42.49603762940763,42.03148645512027
2021-09-15,ndx_composite,42.304662353688116,41.57355035578227
2021-09-14,ndx_composite,41.14296429247988,42.48576236808738
2021-09-13,ndx_composite,41.77951921121013,42.88949285021808
2021-09-10,ndx_composite,41.87253498294257,44.03071877918933
2021-09-09,ndx_composite,43.11860535187618,43.68446881786094
2021-09-08,ndx_composite,43.4789268933202,44.288381222262366
2021-09-07,ndx_composite,44.30198081751358,44.43521065347238
2021-09-03,ndx_composite,44.2005140661263,43.847452605459864
2021-09-02,ndx_composite,43.89697540858871,44.27072242836762
2021-09-01,ndx_composite,43.69236454217334,43.805842065664244
2021-08-31,ndx_composite,43.22175863282581,43.37279339896855
2021-08-30,ndx_composite,43.284169392554446,42.46218673156296
2021-08-27,ndx_composite,42.00402929327697,40.61944342829935
2021-08-26,ndx_composite,40.279928618552866,41.139850377727335
2021-08-25,ndx_composite,41.181451997003386,41.27004843577831
2021-08-24,ndx_composite,40.974393829538286,40.69806863477823
2021-08-23,ndx_composite,40.25027686238865,38.808467607247415
2021-08-20,ndx_composite,38.110382489093524,36.878558662639456
2021-08-19,ndx_composite,36.48784022497205,35.484834914471925
2021-08-18,ndx_composite,36.338793174899,37.48641562879399
2021-08-17,ndx_composite,37.56149044391956,37.808796404816334
2021-08-16,ndx_composite,38.85280380154762,38.757270865051794
2021-08-13,ndx_composite,39.126314900138084,39.26020248857356
2021-08-12,ndx_composite,39.063986633703266,38.56780347331046
2021-08-11,ndx_composite,38.58417813913507,39.347652505300104
2021-08-10,ndx_composite,38.799586461118125,39.848896223327515
2021-08-09,ndx_composite,39.47621478879735,39.54848573893005
2021-08-06,ndx_composite,39.24701175490482,39.62795489815611
