Date,Close/Last,Volume,Open,High,Low
11/28/2021,75.0286,N/A,74.6918,75.611,74.7528
11/26/2021,75.61,N/A,74.6918,75.8907,74.68
11/25/2021,75.6435,N/A,74.9821,75.739,74.68
11/24/2021,74.6965,N/A,74.2883,74.9904,74.6739
11/23/2021,74.2574,N/A,74.8046,74.3791,74.25
11/22/2021,74.85,N/A,73.4834,74.966,74.8046
11/21/2021,73.3556,N/A,73.0995,73.4842,73.2186
11/19/2021,73.4834,N/A,73.0995,73.6592,72.7025
11/18/2021,72.9594,N/A,72.5452,73.0995,72.9182
11/17/2021,72.5681,N/A,73.1238,72.66,72.5452
11/16/2021,73.1387,N/A,72.5446,73.2564,73.1229
11/15/2021,72.4374,N/A,72.8919,72.5446,72.4022
11/14/2021,72.6489,N/A,71.6154,72.8946,72.5838
11/12/2021,72.8919,N/A,71.6154,73.2037,71.5177
11/11/2021,71.6766,N/A,71.2839,71.6943,71.6154
11/10/2021,71.2454,N/A,70.7175,71.406,71.2222
11/09/2021,70.8869,N/A,71.2167,70.93,70.7175
11/08/2021,71.3056,N/A,71.2568,71.3275,71.2025
11/07/2021,71.3029,N/A,71.883,71.3581,71.21
11/05/2021,71.2568,N/A,71.883,71.9532,71.0436
11/04/2021,71.7541,N/A,71.7541,71.7541,71.7541
11/03/2021,71.7541,N/A,71.7541,71.7541,71.7541
11/02/2021,71.5309,N/A,71.5309,71.5309,71.5309
11/01/2021,71.569,N/A,71.569,71.569,71.569
10/29/2021,70.9464,N/A,70.2206,71.0097,70.2025
10/28/2021,70.2206,N/A,70.2206,70.2206,70.2206
10/27/2021,70.6361,N/A,70.6361,70.6361,70.6361
10/26/2021,69.5439,N/A,69.5439,69.5439,69.5439
10/25/2021,69.7474,N/A,69.7474,69.7474,69.7474
10/22/2021,70.3281,N/A,71.1022,71.1477,69.9529
10/21/2021,71.1022,N/A,71.1022,71.1022,71.1022
10/20/2021,70.8265,N/A,70.8265,70.8265,70.8265
10/19/2021,70.8617,N/A,70.8617,70.8617,70.8617
10/18/2021,71.3035,N/A,71.3035,71.3035,71.3035
10/15/2021,71.0283,N/A,71.3604,71.4417,70.9076
10/14/2021,71.3604,N/A,71.3604,71.3604,71.3604
10/13/2021,72.0023,N/A,72.0023,72.0023,72.0023
10/12/2021,71.8655,N/A,71.8655,71.8655,71.8655
10/11/2021,71.87,N/A,71.87,71.87,71.87
10/08/2021,71.8892,N/A,71.6867,72.0468,71.6558
10/07/2021,71.6867,N/A,71.6867,71.6867,71.6867
10/06/2021,72.4043,N/A,72.4043,72.4043,72.4043
10/05/2021,72.3589,N/A,72.3589,72.3589,72.3589
10/04/2021,72.4976,N/A,72.4976,72.4976,72.4976
10/01/2021,72.7254,N/A,72.7514,73.2325,72.6676
09/30/2021,72.7514,N/A,72.7514,72.7514,72.7514
09/29/2021,72.8545,N/A,72.8545,72.8545,72.8545
09/28/2021,72.775,N/A,72.775,72.775,72.775
09/27/2021,72.606,N/A,72.7358,72.7358,72.5709
09/24/2021,72.7358,N/A,72.8258,73.0719,72.7116
09/23/2021,72.8258,N/A,72.8258,72.8258,72.8258
09/22/2021,73.0185,N/A,73.0185,73.0185,73.0185
09/21/2021,73.0868,N/A,73.0868,73.0868,73.0868
09/20/2021,73.4628,N/A,73.4628,73.4628,73.4628
09/17/2021,72.8628,N/A,72.5456,72.9395,72.4713
09/16/2021,72.5456,N/A,72.5456,72.5456,72.5456
09/15/2021,72.2914,N/A,72.2914,72.2914,72.2914
09/14/2021,72.9103,N/A,72.9103,72.9103,72.9103
09/13/2021,72.6412,N/A,72.6412,72.6412,72.6412
09/10/2021,73.1879,N/A,72.9789,73.2142,72.6897
09/09/2021,72.9789,N/A,72.9789,72.9789,72.9789
09/08/2021,73.1484,N/A,73.1484,73.1484,73.1484
09/07/2021,73.2829,N/A,73.2829,73.2829,73.2829
09/06/2021,72.9965,N/A,72.9965,72.9965,72.9965
09/03/2021,72.731,N/A,72.8758,72.9285,72.5841
09/02/2021,72.8758,N/A,72.8758,72.8758,72.8758
09/01/2021,72.964,N/A,72.964,72.964,72.964
08/31/2021,73.2274,N/A,73.2274,73.2274,73.2274
08/30/2021,73.5048,N/A,73.5048,73.5048,73.5048
08/27/2021,73.5503,N/A,74.2299,74.2661,73.5448
08/26/2021,74.0117,N/A,73.9352,74.1273,73.9246
08/25/2021,73.9352,N/A,73.9352,73.9352,73.9352
08/24/2021,73.736,N/A,73.736,73.736,73.736
08/23/2021,74.1489,N/A,74.1489,74.1489,74.1489
08/20/2021,74.2646,N/A,74.1661,74.5781,74.1136
08/19/2021,74.1661,N/A,74.1661,74.1661,74.1661
08/18/2021,73.8237,N/A,73.8237,73.8237,73.8237
08/17/2021,73.572,N/A,73.572,73.572,73.572
08/16/2021,73.2434,N/A,73.2434,73.2434,73.2434
08/13/2021,73.2193,N/A,73.611,73.6441,73.1744
08/12/2021,73.611,N/A,73.611,73.611,73.611
08/11/2021,73.3795,N/A,73.3795,73.3795,73.3795
08/10/2021,73.9234,N/A,73.9234,73.9234,73.9234
08/09/2021,73.6921,N/A,73.6921,73.6921,73.6921
08/06/2021,73.4602,N/A,73.0848,73.5033,73.0072
08/05/2021,73.0848,N/A,73.0848,73.0848,73.0848
08/04/2021,73.144,N/A,73.144,73.144,73.144
08/03/2021,72.9504,N/A,72.9504,72.9504,72.9504
08/02/2021,73.0467,N/A,73.0467,73.0467,73.0467
07/30/2021,73.1409,N/A,73.1489,73.431,72.8343
07/29/2021,73.1489,N/A,73.1489,73.1489,73.1489
07/28/2021,73.4968,N/A,73.4968,73.4968,73.4968
07/27/2021,73.7395,N/A,73.7395,73.7395,73.7395
07/26/2021,73.6405,N/A,73.6405,73.6405,73.6405
07/23/2021,73.7426,N/A,73.6974,73.8314,73.524
07/22/2021,73.6974,N/A,73.6974,73.6974,73.6974
07/21/2021,74.0119,N/A,74.0119,74.0119,74.0119
07/20/2021,74.3593,N/A,74.3593,74.3593,74.3593
07/19/2021,74.6509,N/A,74.6509,74.6509,74.6509
07/16/2021,74.084,N/A,74.3597,74.3882,73.9771
07/15/2021,74.3597,N/A,74.3597,74.3597,74.3597
07/14/2021,74.083,N/A,74.083,74.083,74.083
07/13/2021,74.3195,N/A,74.3195,74.3195,74.3195
07/12/2021,74.4354,N/A,74.4354,74.4354,74.4354
07/09/2021,74.3555,N/A,74.7731,74.7773,74.1805
07/08/2021,74.7731,N/A,74.7731,74.7731,74.7731
07/07/2021,74.7066,N/A,74.7066,74.7066,74.7066
07/06/2021,74.4429,N/A,74.4429,74.4429,74.4429
07/05/2021,73.4725,N/A,73.4725,73.4725,73.4725
07/02/2021,73.257,N/A,73.4087,73.777,73.1565
07/01/2021,73.4087,N/A,73.4087,73.4087,73.4087
06/30/2021,73.1522,N/A,73.1522,73.1522,73.1522
06/29/2021,72.7672,N/A,72.7672,72.7672,72.7672
06/28/2021,72.1155,N/A,72.1155,72.1155,72.1155
06/25/2021,72.2047,N/A,72.3227,72.3394,72.0418
06/24/2021,72.3227,N/A,72.3227,72.3227,72.3227
06/23/2021,72.6076,N/A,72.6076,72.6076,72.6076
06/22/2021,72.8844,N/A,72.8844,72.8844,72.8844
06/21/2021,73.1372,N/A,73.1372,73.1372,73.1372
06/18/2021,72.8175,N/A,72.3255,72.8592,72.0936
06/17/2021,72.3255,N/A,72.3255,72.3255,72.3255
06/16/2021,72.6047,N/A,72.6047,72.6047,72.6047
06/15/2021,72.1801,N/A,72.1801,72.1801,72.1801
06/14/2021,72.1015,N/A,72.1015,72.1015,72.1015
06/11/2021,72.1126,N/A,71.7738,72.255,71.563
06/10/2021,71.7738,N/A,71.7738,71.7738,71.7738
06/09/2021,72.3117,N/A,72.3117,72.3117,72.3117
06/08/2021,72.2935,N/A,72.2935,72.2935,72.2935
06/07/2021,72.8164,N/A,72.8164,72.8164,72.8164
06/04/2021,72.7878,N/A,73.2447,73.3179,72.7744
06/03/2021,73.2447,N/A,73.2447,73.2447,73.2447
06/02/2021,73.1472,N/A,73.1472,73.1472,73.1472
06/01/2021,73.511,N/A,73.511,73.511,73.511
05/31/2021,73.4341,N/A,73.4341,73.4341,73.4341
05/28/2021,73.1646,N/A,73.4885,73.6943,73.1646
05/27/2021,73.4885,N/A,73.4885,73.4885,73.4885
05/26/2021,73.5012,N/A,73.5012,73.5012,73.5012
05/25/2021,73.5014,N/A,73.47,73.5611,73.2099
05/24/2021,73.47,N/A,73.47,73.47,73.47
05/21/2021,73.6222,N/A,73.5218,73.6686,73.3656
05/20/2021,73.5218,N/A,73.5218,73.5218,73.5218
05/19/2021,73.7722,N/A,73.7722,73.7722,73.7722
05/18/2021,73.7118,N/A,73.7118,73.7118,73.7118
05/17/2021,73.8023,N/A,73.8023,73.8023,73.8023
05/14/2021,74.0079,N/A,74.0554,74.0946,73.7367
05/13/2021,74.0554,N/A,74.0554,74.0554,74.0554
05/12/2021,74.6465,N/A,74.6465,74.6465,74.6465
05/11/2021,74.1117,N/A,74.1117,74.1117,74.1117
05/10/2021,74.3512,N/A,74.3512,74.3512,74.3512
05/07/2021,73.7955,N/A,74.24,74.3133,73.5506
05/06/2021,74.24,N/A,74.24,74.24,74.24
05/05/2021,74.8614,N/A,74.8614,74.8614,74.8614
05/04/2021,74.9514,N/A,75.1858,75.3481,74.7286
05/03/2021,75.2073,N/A,75.2073,75.2073,75.2073
04/30/2021,75.2073,N/A,74.63,75.2363,74.5077
04/29/2021,74.63,N/A,74.63,74.63,74.63
04/28/2021,74.4065,N/A,74.4065,74.4065,74.4065
04/27/2021,74.9065,N/A,74.9065,74.9065,74.9065
04/26/2021,75.0048,N/A,75.0048,75.0048,75.0048
04/23/2021,74.9806,N/A,75.4239,75.5661,74.6816
04/22/2021,75.4239,N/A,75.4239,75.4239,75.4239
04/21/2021,76.6218,N/A,76.6218,76.6218,76.6218
04/20/2021,76.8116,N/A,76.8116,76.8116,76.8116
04/19/2021,76.3583,N/A,76.3583,76.3583,76.3583
04/16/2021,75.8268,N/A,76.3372,76.4784,75.3356
04/15/2021,76.3372,N/A,76.3372,76.3372,76.3372
04/14/2021,75.8828,N/A,75.8828,75.8828,75.8828
04/13/2021,75.9373,N/A,75.9373,75.9373,75.9373
04/12/2021,77.3698,N/A,77.3698,77.3698,77.3698
04/09/2021,77.3964,N/A,76.8609,77.4649,76.8565
04/08/2021,76.8609,N/A,76.8609,76.8609,76.8609
04/07/2021,76.9759,N/A,76.9759,76.9759,76.9759
04/06/2021,77.2618,N/A,77.2618,77.2618,77.2618
04/05/2021,76.3881,N/A,76.3881,76.3881,76.3881
04/02/2021,76.516,N/A,76.2673,76.516,75.9329
04/01/2021,76.2673,N/A,76.2673,76.2673,76.2673
03/31/2021,75.6987,N/A,75.8495,75.9601,75.2355
03/30/2021,75.8495,N/A,75.8495,75.8495,75.8495
03/29/2021,75.6648,N/A,75.6648,75.6648,75.6648
03/26/2021,75.6633,N/A,76.187,76.21,75.6104
03/25/2021,76.187,N/A,76.187,76.187,76.187
03/24/2021,76.5795,N/A,76.5795,76.5795,76.5795
03/23/2021,76.3799,N/A,76.3799,76.3799,76.3799
03/22/2021,74.9227,N/A,74.9227,74.9227,74.9227
03/19/2021,74.1213,N/A,74.3129,74.4492,73.7652
03/18/2021,74.3129,N/A,74.3129,74.3129,74.3129
03/17/2021,73.6311,N/A,73.6311,73.6311,73.6311
03/16/2021,72.8728,N/A,72.8728,72.8728,72.8728
03/15/2021,72.817,N/A,72.817,72.817,72.817
03/12/2021,73.3335,N/A,73.3037,73.7261,73.2349
03/11/2021,73.4107,N/A,73.6031,73.4203,73.3026
03/10/2021,73.5819,N/A,73.9083,73.6179,73.5569
03/09/2021,73.9995,N/A,74.2287,74.0897,73.9083
03/08/2021,74.2287,N/A,74.703,74.2287,74.2287
03/05/2021,74.2287,N/A,74.703,74.7585,74.123
03/04/2021,74.703,N/A,73.9755,74.703,74.703
