Date,Close/Last,Volume,Open,High,Low
11/19/2021,16057.44,--,16042.16,16121.12,16017.23
11/18/2021,15993.71,--,15973.39,16010.88,15848.83
11/17/2021,15921.57,--,15973.62,15998.57,15909.39
11/16/2021,15973.86,--,15840.32,15989.61,15825
11/15/2021,15853.85,--,15894.82,15918.45,15778.31
11/12/2021,15860.96,--,15752.62,15874.57,15705.38
11/11/2021,15704.28,--,15752.08,15768.03,15695.77
11/10/2021,15622.71,--,15753.84,15867.24,15543.68
11/09/2021,15886.54,--,16024.13,16035.21,15836.68
11/08/2021,15982.36,--,15995.72,16038.23,15961.81
11/05/2021,15971.59,--,16003.56,16053.39,15900.78
11/04/2021,15940.31,--,15849.74,15966.09,15827.66
11/03/2021,15811.58,--,15658.52,15821.57,15616.44
11/02/2021,15649.6,--,15583.98,15656.6,15569.27
11/01/2021,15595.92,--,15541.26,15598.95,15470.82
10/29/2021,15498.39,--,15323.29,15504.12,15323.29
10/28/2021,15448.12,--,15304.74,15452.3,15290.31
10/27/2021,15235.84,--,15276,15364.54,15235.84
10/26/2021,15235.71,--,15317.5,15384,15198.23
10/25/2021,15226.71,--,15165.52,15259.63,15070.75
10/22/2021,15090.2,--,15158.06,15193.01,15021.02
10/21/2021,15215.7,--,15104.8,15222.25,15094.14
10/20/2021,15121.68,--,15160,15178.39,15071.15
10/19/2021,15129.09,--,15073.13,15137.85,15049.73
10/18/2021,15021.81,--,14839.74,15026.68,14833.28
10/15/2021,14897.34,--,14891.24,14904.98,14847.96
10/14/2021,14823.43,--,14717.5,14827.56,14699.52
10/13/2021,14571.64,--,14537.17,14589.28,14471.87
10/12/2021,14465.92,--,14539.09,14552.71,14441.6
10/11/2021,14486.2,--,14540.08,14665.99,14482.61
10/08/2021,14579.54,--,14694.72,14699.91,14569.68
10/07/2021,14654.02,--,14631.8,14755.72,14615.14
10/06/2021,14501.91,--,14289.45,14509.55,14259.07
10/05/2021,14433.83,--,14312.86,14508.65,14299.78
10/04/2021,14255.48,--,14493.12,14499.74,14181.69
10/01/2021,14566.7,--,14494.93,14606.82,14324.01
09/30/2021,14448.58,--,14582.6,14632.36,14444.3
09/29/2021,14512.44,--,14614.88,14676.62,14493.67
09/28/2021,14546.68,--,14787.21,14817.74,14539.88
09/27/2021,14969.97,--,14954.18,15003.16,14864.96
09/24/2021,15047.7,--,14961.61,15067.56,14946.57
09/23/2021,15052.24,--,14960,15085.44,14932.51
09/22/2021,14896.85,--,14800.59,14950.12,14767.01
09/21/2021,14746.4,--,14803.36,14847.03,14696.47
09/20/2021,14713.9,--,14758.14,14841.82,14530.07
09/17/2021,15043.97,--,15163.35,15166.56,14998.73
09/16/2021,15181.92,--,15120.09,15205.5,15047.14
09/15/2021,15161.53,--,15071.34,15174.38,14984.68
09/14/2021,15037.76,--,15168.45,15181.19,15008.3
09/13/2021,15105.58,--,15211.43,15215.44,15030.85
09/10/2021,15115.49,--,15332.92,15349.47,15111.31
09/09/2021,15248.25,--,15296.06,15352.38,15245.17
09/08/2021,15286.64,--,15360.35,15360.35,15206.61
09/07/2021,15374.33,--,15375.98,15403.44,15343.28
09/03/2021,15363.52,--,15313.41,15375.56,15283.67
09/02/2021,15331.18,--,15358.47,15380.07,15285.35
09/01/2021,15309.38,--,15308.98,15379.5,15302.11
08/31/2021,15259.24,--,15262.88,15278.96,15202.67
08/30/2021,15265.89,--,15165.94,15288.08,15165.12
08/27/2021,15129.5,--,14969.77,15144.48,14966.52
08/26/2021,14945.81,--,15025.17,15059.63,14939.56
08/25/2021,15041.86,--,15039.03,15059.43,15011.58
08/24/2021,15019.8,--,14978.14,15034.89,14965.54
08/23/2021,14942.65,--,14776.98,14963.47,14776.98
08/20/2021,14714.66,--,14571.53,14722.16,14571.53
