Date,Close/Last,Volume,Open,High,Low
11/29/2021,136.925,11242,138.25,139.125,136.625
11/26/2021,138.1,8879,136.4,138.35,136.275
11/24/2021,137.9,16414,136.05,137.975,136
11/23/2021,135.4,9392,134.475,135.575,134.225
11/22/2021,134.425,9467,133.825,134.525,133.675
11/19/2021,133.525,8653,133.25,133.675,133
11/18/2021,133.15,9382,132.45,133.275,132.4
11/17/2021,132.225,12177,131.925,132.375,131.8
11/16/2021,131.725,9697,131.775,132.175,131.675
11/15/2021,131.775,12296,131.775,132.3,131.5
11/12/2021,132.125,21036,131.9,132.625,131.475
11/11/2021,131.875,21708,132.15,132.325,131.375
11/10/2021,132,28075,131.9,132.375,131.3
11/09/2021,132.2,25742,131.875,132.375,131.4
11/08/2021,132.1,24701,131.7,132.5,131.7
11/05/2021,131.8,26453,130.85,131.925,130.675
11/04/2021,130.625,22305,131.575,132,130.55
11/03/2021,131.65,26570,130.9,132.4,130.625
11/02/2021,129.95,19957,128.9,130.425,128.875
11/01/2021,128.85,18604,129.275,130.075,128.725
10/29/2021,127.375,34,124.65,127.4,124.65
10/28/2021,124.5,523,127.25,127.25,124
10/27/2021,127.225,650,126.7,127.5,126.675
10/26/2021,126.825,593,125.075,127.3,124.95
10/25/2021,125.025,575,125.325,125.775,124.7
10/22/2021,124.1,878,124.75,124.975,123.975
10/21/2021,124.975,1257,125.95,125.95,124.525
10/20/2021,125.95,1202,125.25,126.05,124.9
10/19/2021,125,2491,125.5,125.8,124.875
10/18/2021,125.45,2934,125.75,125.825,125.125
10/15/2021,125.975,3992,125.5,126,125.375
10/14/2021,125.75,3060,124.9,125.9,124.8
10/13/2021,124.775,2258,125.05,125.05,124.45
10/12/2021,125.025,1800,125.4,125.575,124.85
10/11/2021,125.625,1108,125.65,125.725,125.225
10/08/2021,125.575,1271,125.4,125.65,125.2
10/07/2021,125.275,2775,123.975,125.35,123.725
10/06/2021,123.825,2714,122.95,124,122.625
10/05/2021,122.825,2241,122.975,123.4,122.5
10/04/2021,122.625,4467,120.925,122.975,120.525
10/01/2021,120.4,6149,121,121.65,120.25
