Date,Close/Last,Volume,Open,High,Low
11/22/2021,1274.25,62701,1264.25,1279.5,1260
11/19/2021,1263.25,73923,1265.5,1277.25,1257
11/18/2021,1265.25,96765,1276.5,1287.25,1262.75
11/17/2021,1277,138466,1252,1289.25,1250.75
11/16/2021,1251.25,70997,1255.75,1261.5,1248.5
11/15/2021,1257.25,86804,1242.25,1259.75,1238
11/12/2021,1244.25,99083,1221.5,1249.75,1220.5
11/11/2021,1221.5,69534,1216.75,1228.25,1212
11/10/2021,1216.75,81424,1212,1222.5,1208.5
11/09/2021,1212,138833,1187.75,1240.75,1181.25
11/08/2021,1188.5,99872,1203.75,1208.25,1187
11/05/2021,1205.5,85142,1223,1227,1203.5
11/04/2021,1222.75,102702,1243.75,1247.5,1216
11/03/2021,1244.25,73707,1254.25,1257.75,1239.5
11/02/2021,1256.25,82186,1247.75,1261,1243.25
11/01/2021,1248.5,81226,1249,1259.5,1236.75
10/29/2021,1249.5,79379,1244,1255.5,1241.5
10/28/2021,1246,127383,1249.75,1260,1241.25
10/27/2021,1249.75,161496,1246.5,1266.25,1236
10/26/2021,1247.5,83549,1246.25,1255.75,1239.5
10/25/2021,1247,95475,1230,1248.25,1226.5
10/22/2021,1230.75,75418,1233.5,1240.5,1227
10/21/2021,1224,88495,1243.25,1249.5,1222
10/20/2021,1245.5,115529,1227.75,1249.5,1224.75
10/19/2021,1228,121950,1220.5,1239.25,1216.25
10/18/2021,1221.5,84047,1218,1225.25,1210
10/15/2021,1217.75,101424,1205.75,1221,1202
10/14/2021,1206.25,112312,1196,1207.75,1193.5
10/13/2021,1195.25,166838,1198.5,1211.25,1184.5
10/12/2021,1198.25,161718,1226.5,1230.75,1194.75
10/11/2021,1228.25,92209,1240.5,1251.25,1227
10/08/2021,1243,123107,1246.5,1262.5,1242
10/07/2021,1247.25,104838,1242,1249.5,1233.5
10/06/2021,1242,75264,1250,1255.5,1239.25
10/05/2021,1250.5,100326,1234.25,1256.25,1231
10/04/2021,1235.75,99290,1242.75,1247.75,1235
10/01/2021,1246.5,104869,1255,1262.25,1242
09/30/2021,1256,185669,1282,1295,1249
09/29/2021,1283.75,68190,1276.25,1288.5,1272.75
09/28/2021,1277,73808,1286.75,1287,1275
09/27/2021,1287.5,79774,1284,1297,1282
09/24/2021,1285,59522,1283.25,1290,1278.25
09/23/2021,1284.25,64341,1282.5,1290.25,1275.75
09/22/2021,1282.75,67633,1274.5,1285,1270.25
09/21/2021,1274,72507,1263,1275.5,1257.5
09/20/2021,1262.5,84166,1285,1286,1262
09/17/2021,1284,66131,1295.5,1298.5,1278.25
09/16/2021,1296,70644,1296.5,1308,1291.25
09/15/2021,1294.5,82489,1283.5,1296,1276
09/14/2021,1282.5,65074,1285.75,1297.5,1281
09/13/2021,1284.75,59366,1290,1294.25,1277
09/10/2021,1286.5,131495,1270.75,1300,1262.75
09/09/2021,1270.5,73407,1280,1281.75,1265
09/08/2021,1279.5,80429,1279,1288,1272
09/07/2021,1277,66609,1291.75,1305.75,1276.5
09/03/2021,1292,63754,1282.75,1296.75,1276.75
09/02/2021,1283.25,81543,1278,1287.75,1271
09/01/2021,1277.75,99894,1294,1295.75,1270
08/31/2021,1292.5,98903,1305.25,1312,1283.25
08/30/2021,1303.25,98919,1323.25,1336.25,1297
08/27/2021,1323.25,71601,1324,1325,1307.5
08/26/2021,1326.25,73358,1331,1331.5,1318
08/25/2021,1332.75,84276,1332,1339.5,1322
08/24/2021,1331.75,113212,1299,1337.75,1292
08/23/2021,1292.75,87911,1288.5,1309,1286.5
08/20/2021,1290.75,115130,1321,1333.5,1277.25
08/19/2021,1320,106669,1351.75,1351.75,1314.25
08/18/2021,1353.25,63663,1362.25,1365,1347.25
08/17/2021,1361.5,82823,1374,1379.75,1356.75
08/16/2021,1368.25,72717,1366.25,1378,1360.75
08/13/2021,1365,103704,1340.75,1366,1330
08/12/2021,1341,156142,1339,1369.5,1323
08/11/2021,1340,81028,1336.5,1355.5,1333.75
08/10/2021,1336.75,58152,1325.5,1343.5,1325.25
08/09/2021,1329.75,71643,1338.25,1347.25,1326.5
08/06/2021,1336.75,62707,1329,1342.5,1323.25
08/05/2021,1328.5,71942,1326.25,1339.5,1315
08/04/2021,1325.75,85460,1322.25,1329.75,1314
08/03/2021,1319.75,110594,1345.75,1348,1308.75
08/02/2021,1353.5,71442,1349,1359,1336.5
07/30/2021,1349.25,72277,1378.75,1380.75,1343
07/29/2021,1377.75,63366,1361,1379.5,1357
07/28/2021,1361,69214,1364.75,1371,1350.5
07/27/2021,1359.5,85627,1365,1387.5,1355.5
07/26/2021,1357.75,85843,1356,1360.75,1332
07/23/2021,1351.75,75558,1367.75,1368,1345.25
07/22/2021,1362.25,118073,1390.5,1390.75,1342.25
07/21/2021,1389.75,77224,1393.25,1397,1375
07/20/2021,1388.5,98185,1378.75,1406.25,1373.75
07/19/2021,1372.75,95226,1412.75,1418,1370.5
07/16/2021,1391.75,84721,1382,1408.5,1377
07/15/2021,1380,71039,1383,1389.5,1374.25
07/14/2021,1383.25,90315,1351.75,1385.75,1343.25
07/13/2021,1351.75,73901,1350.5,1365.5,1347.25
07/12/2021,1350.25,85537,1329.75,1354.75,1327
07/09/2021,1329.25,76998,1321.5,1333,1309.25
07/08/2021,1319.5,76020,1336.75,1339.5,1311.5
07/07/2021,1327.25,104841,1313,1346,1309.25
07/06/2021,1305,124468,1373.25,1373.25,1300.5
07/02/2021,1399,80061,1395,1414.75,1382.5
07/01/2021,1395.5,119435,1402.5,1423,1376
06/30/2021,1399,148491,1312.25,1408,1291.5
06/29/2021,1310.25,79395,1325.25,1327,1298
06/28/2021,1312.5,94655,1269.75,1319,1267
06/25/2021,1269.75,108519,1290.75,1304.5,1259.75
06/24/2021,1291.75,103723,1298.75,1299.75,1261.75
06/23/2021,1300.25,78840,1300.25,1311.75,1293.75
06/22/2021,1302.25,91864,1322.5,1329,1297
06/21/2021,1319.25,90536,1288,1324.25,1280
06/18/2021,1313,132232,1252.75,1321.25,1252.75
06/17/2021,1252.75,143218,1335.25,1341,1240.5
06/16/2021,1343.25,70113,1378,1381.25,1338.5
06/15/2021,1373.5,78744,1405.75,1410,1365
06/14/2021,1395.25,80505,1430,1430.5,1381.25
06/11/2021,1438.75,103246,1459.5,1443.5,1428.75
06/10/2021,1459.5,100445,1448.25,1464.75,1438.25
06/09/2021,1448.25,88798,1460.75,1463.5,1428.5
06/08/2021,1457,97090,1450.25,1466,1442
06/07/2021,1440,95267,1454,1456.75,1437.25
06/04/2021,1435.5,54973,1402,1438.75,1401.75
06/03/2021,1403.5,58837,1416.5,1438.75,1397.75
06/02/2021,1562.5,80525,1546,1567.75,1541.75
06/01/2021,1548.5,88690,1542,1578.5,1537.25
05/28/2021,1530.5,67133,1532,1534.25,1528
05/27/2021,1537,78172,1534.75,1539.25,1534.25
05/26/2021,1503.5,92778,1512.5,1525.5,1489.25
05/25/2021,1511.75,89611,1505.25,1513.5,1503.25
05/24/2021,1522.75,72125,1520.75,1525.75,1506.25
05/21/2021,1526.25,77727,1534,1540.75,1512.25
05/20/2021,1533.25,68504,1547,1553.75,1523
05/19/2021,1538.25,111375,1576,1576.25,1522
05/18/2021,1574.25,90095,1588.25,1604.75,1569
05/17/2021,1587.5,76971,1584.75,1603.25,1575.5
05/14/2021,1586.25,93559,1583.5,1612.75,1577
05/13/2021,1584,145498,1587,1587.75,1581.75
05/12/2021,1642.5,138244,1617.75,1667.5,1615.25
05/11/2021,1614.75,110666,1621,1625.5,1611
05/10/2021,1587.5,87206,1590,1593.75,1582.25
05/07/2021,1589.75,100830,1566.25,1599.5,1562.25
05/06/2021,1569.5,107006,1566.5,1571,1566.5
05/05/2021,1542.25,82566,1540,1554,1532.25
05/04/2021,1538.25,87675,1535.25,1539.5,1533.75
05/03/2021,1524,101971,1549.25,1563.5,1515.75
04/30/2021,1534.25,103364,1501.25,1537,1491.25
04/29/2021,1502.25,117976,1508,1526.25,1500
04/28/2021,1513.75,184054,1515.5,1544.5,1490.5
04/27/2021,1519.5,190420,1541.5,1574.75,1518
04/26/2021,1539.25,157587,1524,1544.75,1515
04/23/2021,1516,133863,1514.25,1525.5,1498.75
04/22/2021,1514.25,155417,1513.5,1515.25,1512.5
04/21/2021,1479.5,122497,1460,1481.75,1453
04/20/2021,1457.75,118124,1435.75,1471.5,1435.75
04/19/2021,1436.5,88790,1430,1441.75,1423.5
04/16/2021,1422.5,94924,1410.5,1430,1410.5
04/15/2021,1411,75552,1409.75,1410,1409.5
04/14/2021,1402.25,84994,1386.5,1408.75,1382.75
04/13/2021,1389.5,101377,1385.25,1398.75,1378
04/12/2021,1382,116588,1403.25,1407.25,1379.5
04/09/2021,1403,98871,1415.5,1418.5,1400.75
04/08/2021,1415.25,82243,1408.75,1422.5,1404.5
04/07/2021,1408.75,75218,1420.5,1427.5,1403.75
04/06/2021,1418.75,63753,1412.75,1431,1412.5
04/05/2021,1412.75,56177,1410,1421,1405.25
04/01/2021,1402,156618,1444,1456.25,1398.5
03/31/2021,1436.75,119342,1368.75,1436.75,1364.75
03/30/2021,1366.75,85143,1393,1394.75,1364.25
03/29/2021,1393,90046,1400.5,1402.75,1383
03/26/2021,1400.5,93202,1414,1419,1399
03/25/2021,1414.25,95512,1430.75,1431.75,1410.5
03/24/2021,1432.75,71361,1421.75,1433.5,1418.25
03/23/2021,1423.25,95701,1418.75,1435,1414.25
03/22/2021,1417.5,70540,1418.75,1423.75,1405.25
03/19/2021,1416.25,81572,1391,1418.25,1390
03/18/2021,1392.25,24623,1405,1405.25,1390.5
03/17/2021,1417.75,64444,1424,1425.25,1408
03/16/2021,1423.25,63561,1420,1425,1412.75
03/15/2021,1419.5,76340,1409.25,1423.75,1402
03/12/2021,1413.25,96945,1413.75,1417.75,1392.25
03/11/2021,1413.5,88947,1415,1418.5,1409.75
03/10/2021,1409.75,118704,1411.75,1424.25,1408.25
03/09/2021,1440,107667,1434.75,1442,1423
03/08/2021,1433.75,97715,1441.5,1460,1431.5
03/05/2021,1430,89777,1410.5,1433.25,1403.25
03/04/2021,1410.5,132875,1419.75,1420.75,1403.5
03/03/2021,1407.5,74567,1415,1409.75,1400.25
03/02/2021,1412.5,101928,1393.5,1416.5,1407.25
03/01/2021,1391.25,101419,1390.5,1392.5,1389.5
02/26/2021,1404.25,110066,1404.75,1408,1378.25
02/25/2021,1407.5,175156,1425,1445.75,1393.5
02/24/2021,1425.75,134042,1410,1428,1409.5
02/23/2021,1408.5,163459,1387.5,1428.25,1383.75
02/22/2021,1387.5,124477,1387,1391,1374.5
02/19/2021,1380,109077,1378.25,1391,1368
02/18/2021,1376.5,81552,1386,1392,1371.25
02/17/2021,1384.75,66031,1386.5,1391,1377
02/16/2021,1385.75,89357,1384.75,1393.25,1374.25
02/12/2021,1371.25,55235,1367.75,1376.25,1361.5
02/11/2021,1367.5,119759,1352.75,1379.75,1337.25
02/10/2021,1354,154231,1404.5,1404.75,1352.25
02/09/2021,1401.75,168617,1391,1409.5,1377.5
02/08/2021,1387.75,121873,1368.75,1392.5,1364.75
