date,cryptotype,close_percentage,open_percentage
2021-09-19,Litecoin,-23.65406413456805,-18.51199495459052
2021-09-18,Litecoin,-18.06566647720666,-17.294692229086284
2021-09-17,Litecoin,-17.58203527868553,-15.301421543290191
2021-09-16,Litecoin,-15.398642191186523,-14.707527296594373
2021-09-15,Litecoin,-14.44506090795178,-17.803223834031083
2021-09-14,Litecoin,-17.41839747261071,-18.978305965522598
2021-09-13,Litecoin,-18.61949076192267,-20.201511537449353
2021-09-12,Litecoin,-18.932188024026285,-18.921092695854554
2021-09-11,Litecoin,-18.74894317177792,-20.619685251499188
2021-09-10,Litecoin,-20.750927611423677,-16.522811920659784
2021-09-09,Litecoin,-16.33399358154406,-18.41800667458124
2021-09-08,Litecoin,-18.241615199112328,-18.989197132865556
2021-09-07,Litecoin,-18.578927337557964,-0.5098999290861683
2021-09-06,Litecoin,-0.05652153595193875,1.9801035970331824
2021-09-05,Litecoin,-0.8200278430140878,1.3289960806693246
2021-09-04,Litecoin,-3.1018804358811902,-3.144737967485778
2021-09-03,Litecoin,-2.445952058285579,-15.697805994430608
2021-09-02,Litecoin,-15.379494196111759,-17.192078310818744
2021-09-01,Litecoin,-16.937047618944117,-21.840168031590203
2021-08-31,Litecoin,-21.721375544878658,-23.36985742651346
2021-08-30,Litecoin,-22.939335484410847,-21.790222468374303
2021-08-29,Litecoin,-21.507137788143137,-19.909556199133633
2021-08-28,Litecoin,-19.71164287911111,-20.98655547052701
2021-08-27,Litecoin,-20.631497817225068,-24.005521932694457
2021-08-26,Litecoin,-22.583793453088,-22.715569855562823
2021-08-25,Litecoin,-21.79476112280595,-21.022880146340707
2021-08-24,Litecoin,-20.547171521443577,-15.97886323717987
2021-08-23,Litecoin,-15.539946465773848,-14.385150128887474
2021-08-22,Litecoin,-13.92678526211231,-17.26835805156046
2021-08-21,Litecoin,-17.208263354485474,-17.099905225366623
2021-08-20,Litecoin,-16.620705769328996,-20.25009224063563
2021-08-19,Litecoin,-19.957332591432568,-24.918613292510393
2021-08-18,Litecoin,-24.191480820162603,-23.42661343343046
2021-08-17,Litecoin,-23.57657491803047,-17.58573997012342
2021-08-16,Litecoin,-17.2584042540474,-16.618158132475187
2021-08-15,Litecoin,-16.174000362980745,-17.077658699706163
2021-08-14,Litecoin,-16.559624151912878,-18.632774674876657
2021-08-13,Litecoin,-18.29768203104029,-23.627303283572637
2021-08-12,Litecoin,-23.031410006314125,-20.59971118314693
2021-08-11,Litecoin,-19.3000340158603,-24.70112250037923
2021-08-10,Litecoin,-24.509644963533475,-26.052368570820768
2021-08-09,Litecoin,-25.818316182311968,-33.14596183816716
2021-08-08,Litecoin,-32.779659167600386,-29.987606447390935
2021-08-07,Litecoin,-29.65772219801143,-30.38898614767529
2021-08-06,Litecoin,-30.040160450530834,-33.68128488338882
2021-08-05,Litecoin,-33.63615114344369,-36.09682386332361
2021-08-04,Litecoin,-35.78308444518828,-37.71369109455504
2021-08-03,Litecoin,-37.29550479862719,-36.8777870727594
2021-08-02,Litecoin,-36.81324379808272,-35.88342072305781
2021-08-01,Litecoin,-35.678246911675046,-32.10074232797108
2021-07-31,Litecoin,-32.00476004690494,-34.235681327907656
2021-07-30,Litecoin,-33.85495158988827,-35.197810653660916
2021-07-29,Litecoin,-34.891948022026625,-37.295510452281704
2021-07-28,Litecoin,-36.609035612323524,-38.25445972344818
2021-07-27,Litecoin,-38.20077443137544,-41.680251469571466
2021-07-26,Litecoin,-41.183229420132825,-38.22994074047952
2021-07-25,Litecoin,-37.77822485027044,-43.002894369290736
2021-07-24,Litecoin,-42.76721653540312,-45.55509602188682
2021-07-23,Litecoin,-42.66647916284034,-45.2513384548378
2021-07-22,Litecoin,-45.10468038675924,-47.40534392584805
2021-07-21,Litecoin,-46.64992289376075,-50.80298629988837
2021-07-20,Litecoin,-50.43280650409332,-50.58458791047862
2021-07-19,Litecoin,-51.545469859013494,-46.40870858295001
2021-07-18,Litecoin,-45.871831281332895,-43.95185314216933
2021-07-17,Litecoin,-43.98836896666772,-45.70311751697736
2021-07-16,Litecoin,-45.33988495466544,-42.28186375724696
2021-07-15,Litecoin,-42.19059966810084,-41.30111829494757
2021-07-14,Litecoin,-41.00226591273899,-43.30892092953619
2021-07-13,Litecoin,-43.238536818093394,-39.503091875622175
2021-07-12,Litecoin,-39.157548206342604,-38.50463787405522
2021-07-11,Litecoin,-38.22264891176416,-39.71422255857978
2021-07-10,Litecoin,-39.42648259702943,-39.285150748963474
2021-07-09,Litecoin,-38.97840699270452,-40.794859147310966
2021-07-08,Litecoin,-40.56604217314616,-38.64584892544466
2021-07-07,Litecoin,-38.4213902162561,-36.45370358406355
2021-07-06,Litecoin,-36.217485891025355,-37.106626294984565
2021-07-05,Litecoin,-36.93176244540346,-35.85527135097483
2021-07-04,Litecoin,-35.76393645011351,-36.42964186384593
2021-07-03,Litecoin,-36.16688594036466,-39.12623115830648
2021-07-02,Litecoin,-38.50116077764822,-39.91128201960763
2021-07-01,Litecoin,-39.40323791866406,-36.87142696358585
2021-06-30,Litecoin,-36.506931519443924,-35.45116885885473
2021-06-29,Litecoin,-35.022311578759755,-37.10390350314883
2021-06-28,Litecoin,-36.811880555425745,-40.67953193891981
2021-06-27,Litecoin,-40.37004126460753,-41.353336315471665
2021-06-26,Litecoin,-41.05878484044606,-42.559740945409445
2021-06-25,Litecoin,-42.057499193074236,-37.71641388639078
2021-06-24,Litecoin,-37.52250556697266,-42.406727665286716
2021-06-23,Litecoin,-42.71753120928013,-41.54675845916171
2021-06-22,Litecoin,-41.60303860528452,-40.36442247766505
2021-06-21,Litecoin,-39.996262385087796,-32.10392238255786
2021-06-20,Litecoin,-31.603632850409547,-30.406694686942853
2021-06-19,Litecoin,-30.021471506554846,-29.940840938761816
2021-06-18,Litecoin,-29.73475931876991,-24.978999688541712
2021-06-17,Litecoin,-24.501896737411684,-22.296488544234403
2021-06-16,Litecoin,-22.01446576080873,-21.770698734549583
2021-06-15,Litecoin,-21.254610996577767,-18.897481310164476
2021-06-14,Litecoin,-18.502342312578588,-23.479281788482098
2021-06-13,Litecoin,-23.276188571757707,-28.364836369736977
2021-06-12,Litecoin,-27.966612726713535,-28.833412909753758
2021-06-11,Litecoin,-29.454425159130103,-22.219751540741644
2021-06-10,Litecoin,-22.137999193617624,-22.680610039778742
2021-06-09,Litecoin,-22.1138364130547,-29.870914378970152
2021-06-08,Litecoin,-29.293972889468016,-28.906062261381155
2021-06-07,Litecoin,-28.62710379401821,-17.86180196372874
2021-06-06,Litecoin,-17.580672036028556,-19.844624888485914
2021-06-05,Litecoin,-19.671990601624284,-17.350540638724702
2021-06-04,Litecoin,-16.725543302842226,-16.849269812008544
2021-06-03,Litecoin,-16.6352910746947,-15.47305442407081
2021-06-02,Litecoin,-15.212663898304532,-17.214782099230245
2021-06-01,Litecoin,-17.157663403824774,-16.97549511596616
2021-05-31,Litecoin,-16.955736562920105,-24.779217435678113
2021-05-30,Litecoin,-25.0552689263486,-26.11911507602565
2021-05-29,Litecoin,-24.732549048588343,-15.602910117142748
2021-05-28,Litecoin,-15.555442918017429,-11.776646268013684
2021-05-27,Litecoin,-12.481824554234649,-15.856725585087608
2021-05-26,Litecoin,-16.95709980557708,-12.979420508837139
2021-05-25,Litecoin,-12.998730002097464,-17.57802192914374
2021-05-24,Litecoin,-17.63536866997986,-31.33340693416099
2021-05-23,Litecoin,-30.871126403154236,-22.223839192607002
2021-05-22,Litecoin,-22.215940505934302,-18.77943130993758
2021-05-21,Litecoin,-18.623142304753852,-5.600682346876129
2021-05-20,Litecoin,-5.3080661059664696,-11.991864602836644
2021-05-19,Litecoin,-13.289086777393907,24.207112451891717
2021-05-18,Litecoin,24.856529360686576,37.45850383835707
2021-05-17,Litecoin,38.228117531861336,22.54485150028428
2021-05-16,Litecoin,24.287208623726986,41.327902807000925
2021-05-15,Litecoin,40.663592270466296,47.30000375163302
2021-05-14,Litecoin,48.45361986352359,41.51497869796441
2021-05-13,Litecoin,43.106801324553686,46.961740167439224
2021-05-12,Litecoin,46.57835439309945,77.84562664032187
2021-05-11,Litecoin,79.10275072025595,59.91435884366425
2021-05-10,Litecoin,60.512433177309575,85.38328439293987
2021-05-09,Litecoin,85.88587059410384,54.216961960831355
2021-05-08,Litecoin,59.07750899572791,60.135036618605696
2021-05-07,Litecoin,60.662862831315024,59.594261061489064
2021-05-06,Litecoin,62.51122512522292,55.47241148492995
2021-05-05,Litecoin,56.41640368675414,48.7356979383235
2021-05-04,Litecoin,50.02666278327985,26.126382782477787
2021-05-03,Litecoin,26.002473920268127,24.131747236652075
2021-05-02,Litecoin,24.686054475367843,24.722461428761115
2021-05-01,Litecoin,22.367735141426646,24.58625255473911
2021-04-30,Litecoin,24.851062479419316,16.504188855890146
2021-04-29,Litecoin,17.6713780987851,15.29596903139521
2021-04-28,Litecoin,15.260984242940623,15.954337325987709
2021-04-27,Litecoin,17.69964451795831,12.58212153219464
2021-04-26,Litecoin,13.067102533366516,8.067975156360479
2021-04-25,Litecoin,8.408582429775723,1.9242551873947626
2021-04-24,Litecoin,2.3009979796969873,6.238162047614285
2021-04-23,Litecoin,7.150963257437031,5.541653882650928
2021-04-22,Litecoin,6.041485438929577,16.812494801667306
2021-04-21,Litecoin,16.793004687233402,17.343266004049063
2021-04-20,Litecoin,18.683307558802337,12.060419374375183
2021-04-19,Litecoin,12.34097411425634,27.026760852170106
2021-04-18,Litecoin,27.419620304751678,20.64737736083113
2021-04-17,Litecoin,13.981483634893536,46.788285163877944
2021-04-16,Litecoin,46.72468040849462,33.799334883615714
2021-04-15,Litecoin,35.02960249261269,26.284387847632708
2021-04-14,Litecoin,26.218074919660623,26.856936237723144
2021-04-13,Litecoin,28.1548671479603,13.706800837719216
2021-04-12,Litecoin,14.484255873169745,15.38314686770339
2021-04-11,Litecoin,15.473851801699489,13.777177732038414
2021-04-10,Litecoin,14.681174883905934,2.732910506162499
2021-04-09,Litecoin,3.2527569691759792,1.870672306841042
2021-04-08,Litecoin,2.6150584844575775,0.46267022948250774
2021-04-07,Litecoin,0.6677845894024836,8.986519028071395
2021-04-06,Litecoin,9.266896699374783,-0.8713176362190066
2021-04-05,Litecoin,-0.15452199022125523,-7.973543470047159
2021-04-04,Litecoin,-7.240309555196439,-9.525929725158413
2021-04-03,Litecoin,-9.317953962304342,-4.2685096757317735
2021-04-02,Litecoin,-3.8079497130387248,-6.321259160280605
2021-04-01,Litecoin,-6.460847744791932,-9.957731254833952
2021-03-31,Litecoin,-10.153023553538029,-11.002043167751447
2021-03-30,Litecoin,-12.188727382984897,-13.23822429770244
2021-03-29,Litecoin,-12.973656074656661,-13.526999581431376
2021-03-28,Litecoin,-13.047048607903633,-15.46987436948403
2021-03-27,Litecoin,-15.334827133136772,-17.340099805909283
2021-03-26,Litecoin,-17.172707760289256,-21.450594024150888
2021-03-25,Litecoin,-20.175221890999275,-20.05621283419455
2021-03-24,Litecoin,-19.925428540067532,-12.563962658399541
2021-03-23,Litecoin,-13.051604342293016,-14.898226648448674
2021-03-22,Litecoin,-14.383068143657782,-12.427753784377542
2021-03-21,Litecoin,-11.529154417877779,-10.121639166411391
2021-03-20,Litecoin,-9.468828756769211,-8.541103539217158
2021-03-19,Litecoin,-8.27867618531145,-9.238969635986633
2021-03-18,Litecoin,-8.255424551626405,-7.092689134179563
2021-03-17,Litecoin,-6.6924042475267855,-10.48306380176773
2021-03-16,Litecoin,-9.74505927779873,-10.895341597618549
2021-03-15,Litecoin,-10.550499207202234,-0.1593733892962896
2021-03-14,Litecoin,0.27713905966251484,1.7889469824278428
2021-03-13,Litecoin,2.2408275091587435,-0.9993650629572866
2021-03-12,Litecoin,-1.400748348926653,-5.16252763625053
2021-03-11,Litecoin,-4.548663437514604,-9.658515138289593
2021-03-10,Litecoin,-9.686711101016238,-11.554617489489626
2021-03-09,Litecoin,-11.445739268974165,-10.601571064745668
2021-03-08,Litecoin,-9.541762238917405,-14.398771016289674
2021-03-07,Litecoin,-14.300564141632044,-16.527807169803726
2021-03-06,Litecoin,-16.150748729295696,-18.752189535133176
2021-03-05,Litecoin,-18.489579300968636,-22.7074014800556
2021-03-04,Litecoin,-21.848546609879378,-16.476046412030666
2021-03-03,Litecoin,-15.849910287243835,-14.222149814588613
2021-03-02,Litecoin,-13.74536965893938,-20.99064312239237
2021-03-01,Litecoin,-21.03353616059833,-24.425060506773917
2021-02-28,Litecoin,-24.039694878819855,-28.405705960167076
2021-02-27,Litecoin,-26.745919346547716,-19.869143871454572
2021-02-26,Litecoin,-19.73398336591828,-20.923896617187488
2021-02-25,Litecoin,-20.73998689356948,-19.265259126470873
2021-02-24,Litecoin,-18.829624880047906,-17.351448236003282
2021-02-23,Litecoin,-16.518142625350617,-12.69382527969498
2021-02-22,Litecoin,-13.18835288249096,-0.9389717387024663
2021-02-21,Litecoin,-1.1764810212148118,3.554743306028396
2021-02-20,Litecoin,3.3849497749845407,10.478976149902369
2021-02-19,Litecoin,10.99310271377012,1.5841694804203035
2021-02-18,Litecoin,2.067160132107603,5.03130708314897
2021-02-17,Litecoin,5.282082770477711,-7.129013809993262
2021-02-16,Litecoin,-6.491840649279092,-2.302931099267621
2021-02-15,Litecoin,-2.2882332292571173,-10.68420398643745
2021-02-14,Litecoin,-10.8144188124009,-0.4867388779236281
2021-02-13,Litecoin,-0.5337677510082497,-6.121026572889467
2021-02-12,Litecoin,-5.525955405533174,-18.211413978016537
2021-02-11,Litecoin,-17.692346648785698,-18.43889526843558
2021-02-10,Litecoin,-18.106688952670137,-15.157487700065012
2021-02-09,Litecoin,-15.160700704986855,-21.871947792787505
2021-02-08,Litecoin,-22.13161421015281,-31.752488245489406
2021-02-07,Litecoin,-31.430876620236287,-31.703907542303128
2021-02-06,Litecoin,-32.035300855612995,-28.087866778853083
2021-02-05,Litecoin,-27.157076114019425,-32.83358209697164
2021-02-04,Litecoin,-32.6588661307448,-31.16767689980289
2021-02-03,Litecoin,-30.96958590852233,-30.520206700776853
2021-02-02,Litecoin,-30.19878347111749,-38.896027076051695
2021-02-01,Litecoin,-38.62787974686984,-40.81166008929995
2021-01-31,Litecoin,-40.523649499706025,-40.09698612231799
2021-01-30,Litecoin,-39.90372881208574,-40.79712467639567
2021-01-29,Litecoin,-40.546901133391074,-39.588904851900736
2021-01-28,Litecoin,-39.38682336422292,-42.308201398884535
2021-01-27,Litecoin,-42.233444437320074,-40.55466456676831
2021-01-26,Litecoin,-40.46074558853416,-38.12596196218236
2021-01-25,Litecoin,-37.9218104697123,-34.0363494095716
2021-01-24,Litecoin,-33.90007770396203,-35.75538022454303
2021-01-23,Litecoin,-35.68325474184353,-35.98331184948961
2021-01-22,Litecoin,-35.64223226638005,-39.244281158533376
2021-01-21,Litecoin,-39.27514875146578,-35.679550818328856
2021-01-20,Litecoin,-34.94482236222218,-31.792900573168463
2021-01-19,Litecoin,-31.197949919524774,-28.955557490069516
2021-01-18,Litecoin,-28.161250392595193,-36.59173458086621
2021-01-17,Litecoin,-36.53656118127411,-35.393955589186696
2021-01-16,Litecoin,-34.68135485280261,-35.00756163633415
2021-01-15,Litecoin,-34.78027340926948,-32.15614040308197
2021-01-14,Litecoin,-31.681581118045905,-33.5278178046268
2021-01-13,Litecoin,-33.40413558961006,-40.274521849521136
2021-01-12,Litecoin,-40.145314885796914,-36.30795454628121
2021-01-11,Litecoin,-37.04115571330607,-33.3666326848851
2021-01-10,Litecoin,-33.15753473041072,-18.567386101477897
2021-01-09,Litecoin,-18.82369894768187,-23.21548275047286
2021-01-08,Litecoin,-22.536845045258485,-26.639452373815487
2021-01-07,Litecoin,-26.580452291397467,-23.20094733756858
2021-01-06,Litecoin,-22.777972067870877,-25.994704966625186
2021-01-05,Litecoin,-26.202124632808026,-32.241953379360524
2021-01-04,Litecoin,-31.415832263771804,-25.655991047903846
2021-01-03,Litecoin,-25.78777537360391,-37.80903730637044
2021-01-02,Litecoin,-37.89035851412636,-43.258521567681
2021-01-01,Litecoin,-43.08902874394534,-40.58054840976659
2020-12-31,Litecoin,-40.272492906117314,-42.68188206161345
2020-12-30,Litecoin,-42.54796399317944,-41.619407810789106
2020-12-29,Litecoin,-41.489541698771625,-42.449408986162226
2020-12-28,Litecoin,-42.70795721174275,-41.99536093082622
2020-12-27,Litecoin,-41.471311805894416,-39.26698494694488
2020-12-26,Litecoin,-39.09646658892648,-40.86523604163017
2020-12-25,Litecoin,-40.19363349160308,-50.57732366813823
2020-12-24,Litecoin,-50.15976499713637,-53.49276515064781
2020-12-23,Litecoin,-52.795340805230396,-48.174047643799526
2020-12-22,Litecoin,-49.25222097485326,-52.961529757291515
2020-12-21,Litecoin,-51.88095622604354,-47.50750404547631
2020-12-20,Litecoin,-46.43112592497601,-46.74016172344271
2020-12-19,Litecoin,-45.51583367657111,-50.98506001348441
2020-12-18,Litecoin,-50.771481885195925,-51.070419191123676
2020-12-17,Litecoin,-50.892730495490454,-58.457782991342945
2020-12-16,Litecoin,-58.147167174368775,-63.825084665489264
2020-12-15,Litecoin,-63.57147145221641,-62.90200280738545
2020-12-14,Litecoin,-62.36809681804992,-63.222107517784146
2020-12-13,Litecoin,-63.23142587313715,-65.57725317346411
2020-12-12,Litecoin,-65.34143338270886,-65.80654965844032
2020-12-11,Litecoin,-65.62860462159257,-67.37437545962268
2020-12-10,Litecoin,-67.20575465761895,-65.28303230606369
2020-12-09,Litecoin,-65.1632067936085,-65.6598930233794
2020-12-08,Litecoin,-65.365137112173,-62.206402239700665
2020-12-07,Litecoin,-62.064517980044755,-62.09924687092848
2020-12-06,Litecoin,-62.04172539745848,-61.931247843373924
2020-12-05,Litecoin,-61.67023134045312,-63.015061022580156
2020-12-04,Litecoin,-62.90232101191208,-60.27215655401803
2020-12-03,Litecoin,-60.118607327646636,-60.26307711712048
2020-12-02,Litecoin,-60.078492521401195,-61.47038934433683
2020-12-01,Litecoin,-61.37895994061896,-59.577463583611824
2020-11-30,Litecoin,-59.19510780202118,-63.974464092385915
2020-11-29,Litecoin,-63.91880968397853,-66.41860624304297
2020-11-28,Litecoin,-66.19929555652881,-68.55172312019889
2020-11-27,Litecoin,-68.64752635142405,-67.64816846003154
2020-11-26,Litecoin,-67.50386313669703,-64.84351273540848
2020-11-25,Litecoin,-64.98315791075238,-61.218392535060886
2020-11-24,Litecoin,-60.59038318377584,-58.36197605266476
2020-11-23,Litecoin,-58.04597422836706,-61.33916879123527
2020-11-22,Litecoin,-61.29645593859322,-61.471750740254706
2020-11-21,Litecoin,-61.318333896641775,-63.28022492061901
2020-11-20,Litecoin,-63.01126218403559,-62.71221105280973
2020-11-19,Litecoin,-62.548601274344975,-66.50759927390833
2020-11-18,Litecoin,-66.33057373779965,-65.8705699076977
2020-11-17,Litecoin,-66.0593580022583,-66.34414169685842
2020-11-16,Litecoin,-66.2125141415777,-70.04599543658702
2020-11-15,Litecoin,-70.07881290081389,-71.55661316426898
2020-11-14,Litecoin,-71.36058789839582,-70.80198586441487
2020-11-13,Litecoin,-70.93621602353505,-71.8857990436211
2020-11-12,Litecoin,-71.64000917232782,-73.48768052742072
2020-11-11,Litecoin,-73.26638896103826,-72.89514767664276
2020-11-10,Litecoin,-72.96235281076423,-73.13125287326419
2020-11-09,Litecoin,-72.97921946098445,-72.45199598481736
2020-11-08,Litecoin,-72.55986063278195,-73.00911348911605
2020-11-07,Litecoin,-72.68931478146712,-71.24377442826653
2020-11-06,Litecoin,-71.25666151176047,-72.33757637370476
2020-11-05,Litecoin,-72.22802233092325,-74.80896029916624
2020-11-04,Litecoin,-74.7213775010623,-75.531350575072
2020-11-03,Litecoin,-75.45069667307499,-76.31140445517333
2020-11-02,Litecoin,-76.2374476585025,-74.74902596971833
2020-11-01,Litecoin,-74.68263289279354,-74.94789889324748
2020-10-31,Litecoin,-75.0039877890669,-75.314315313636
2020-10-30,Litecoin,-75.35451677373149,-75.33202385290356
2020-10-29,Litecoin,-75.19771430807067,-74.41847869444832
2020-10-28,Litecoin,-74.40868197778863,-72.967341497575
2020-10-27,Litecoin,-72.83153194176224,-74.25910703720791
2020-10-26,Litecoin,-74.09598819334484,-73.41412357851473
2020-10-25,Litecoin,-73.2258203201838,-73.40231961772557
2020-10-24,Litecoin,-73.27550390747686,-74.8175859374245
2020-10-23,Litecoin,-74.71864232159876,-75.1935390574616
2020-10-22,Litecoin,-75.10563804733748,-75.12679428431261
2020-10-21,Litecoin,-74.91692631382185,-77.6876250392787
2020-10-20,Litecoin,-77.60674318242825,-78.09581345120829
2020-10-19,Litecoin,-77.91715909967733,-78.72330784982618
2020-10-18,Litecoin,-78.61730418329876,-78.63658554421316
2020-10-17,Litecoin,-78.55348912524902,-78.37505376734451
2020-10-16,Litecoin,-78.30688826604967,-77.41519516684357
2020-10-15,Litecoin,-77.34646642591117,-77.4805785440747
2020-10-14,Litecoin,-77.36925900849745,-77.30713220079281
2020-10-13,Litecoin,-77.12539332876166,-77.29941415981313
2020-10-12,Litecoin,-77.15547682520086,-77.28670086968951
2020-10-11,Litecoin,-77.1714305897133,-77.69670620823213
2020-10-10,Litecoin,-77.61403583511111,-77.35617016673012
2020-10-09,Litecoin,-77.19923621895781,-78.68335105284228
2020-10-08,Litecoin,-78.57217806922499,-78.9462459576847
2020-10-07,Litecoin,-78.85797911013205,-79.30221981320193
2020-10-06,Litecoin,-79.16520427447865,-78.83318774248998
2020-10-05,Litecoin,-78.79097329917981,-78.89493899855093
2020-10-04,Litecoin,-78.90037004474226,-79.31947282177433
2020-10-03,Litecoin,-79.26958797338285,-79.60143766180217
2020-10-02,Litecoin,-79.39357176314094,-79.00163883662795
2020-10-01,Litecoin,-78.81649932239971,-78.89539279719023
2020-09-30,Litecoin,-78.81923450186326,-79.31493310332554
2020-09-29,Litecoin,-79.2554582414561,-79.36260794128913
2020-09-28,Litecoin,-79.24360637672402,-78.80594423562971
2020-09-27,Litecoin,-78.72989342059361,-79.02706541687519
2020-09-26,Litecoin,-78.95415727064562,-79.13513011498183
2020-09-25,Litecoin,-79.03575012579348,-79.81665599662512
2020-09-24,Litecoin,-79.67116900448727,-80.23301798022955
2020-09-23,Litecoin,-80.15662075793422,-79.92063304286641
2020-09-22,Litecoin,-79.80244544692819,-80.27115785060042
2020-09-21,Litecoin,-80.1716633755688,-78.6020777950125
2020-09-20,Litecoin,-78.5302409692238,-78.15574778065618
2020-09-19,Litecoin,-78.06575776577743,-78.06902547504318
2020-09-18,Litecoin,-78.01379283362984,-77.9110169457765
2020-09-17,Litecoin,-77.81095136818746,-78.09989937101777
2020-09-16,Litecoin,-77.97231304589751,-78.2224925538052
2020-09-15,Litecoin,-78.19657863477943,-77.47649262426522
2020-09-14,Litecoin,-77.36515536988716,-78.21749903671711
2020-09-13,Litecoin,-78.07259484502134,-76.89758066088947
2020-09-12,Litecoin,-76.85691277268386,-77.821568384216
